#,Date-Time (PDT),Ch: 1 - Temperature   (°F),Ch: 2 - RH   (%),Dew Point   (°F),Button Down,Host Connected,End of File
5740,05/04/2023 09:41:33,61.65,86.61,57.65,,,
5741,05/04/2023 09:46:33,63.19,83.07,58.00,,,
5742,05/04/2023 09:51:33,64.37,79.65,57.98,,,
5743,05/04/2023 09:56:33,63.71,71.13,54.22,,,
5744,05/04/2023 10:01:33,64.23,67.78,53.40,,,
5745,05/04/2023 10:06:33,64.47,64.73,52.36,,,
5746,05/04/2023 10:11:33,64.68,68.06,53.93,,,
5747,05/04/2023 10:16:33,65.20,67.16,54.07,,,
5748,05/04/2023 10:21:33,62.75,70.88,53.19,,,
5749,05/04/2023 10:26:33,63.48,74.48,55.26,,,
5750,05/04/2023 10:31:33,63.08,66.48,51.77,,,
5751,05/04/2023 10:36:33,64.50,75.54,56.64,,,
5752,05/04/2023 10:41:33,65.55,58.40,50.60,,,
5753,05/04/2023 10:46:33,66.15,67.15,54.96,,,
5754,05/04/2023 10:51:33,62.73,67.35,51.79,,,
5755,05/04/2023 10:56:33,62.11,74.31,53.87,,,
5756,05/04/2023 11:01:33,61.22,69.10,51.04,,,
5757,05/04/2023 11:06:33,63.17,68.49,52.67,,,
5758,05/04/2023 11:11:33,64.16,69.59,54.04,,,
5759,05/04/2023 11:16:33,66.42,57.95,51.20,,,
5760,05/04/2023 11:21:33,67.01,65.34,55.04,,,
5761,05/04/2023 11:26:33,66.45,58.48,51.48,,,
5762,05/04/2023 11:31:33,65.43,59.50,50.99,,,
5763,05/04/2023 11:36:33,66.44,61.49,52.83,,,
5764,05/04/2023 11:41:33,66.36,58.57,51.43,,,
5765,05/04/2023 11:46:33,66.86,57.41,51.36,,,
5766,05/04/2023 11:51:33,67.15,58.02,51.92,,,
5767,05/04/2023 11:56:33,67.79,55.78,51.45,,,
5768,05/04/2023 12:01:33,65.95,54.68,49.21,,,
5769,05/04/2023 12:06:33,64.85,62.94,51.97,,,
5770,05/04/2023 12:11:33,64.04,61.91,50.75,,,
5771,05/04/2023 12:16:33,63.10,65.04,51.19,,,
5772,05/04/2023 12:21:33,62.84,61.77,49.56,,,
5773,05/04/2023 12:26:33,64.43,60.58,50.53,,,
5774,05/04/2023 12:31:33,64.79,65.05,52.81,,,
5775,05/04/2023 12:36:33,64.89,61.24,51.26,,,
5776,05/04/2023 12:41:33,64.37,61.70,50.97,,,
5777,05/04/2023 12:46:33,67.38,58.11,52.18,,,
5778,05/04/2023 12:51:33,65.51,62.52,52.41,,,
5779,05/04/2023 12:56:33,64.16,59.39,49.74,,,
5780,05/04/2023 13:01:33,65.16,64.80,53.05,,,
5781,05/04/2023 13:06:33,62.36,62.40,49.38,,,
5782,05/04/2023 13:11:33,62.25,63.98,49.94,,,
5783,05/04/2023 13:16:33,61.94,64.45,49.85,,,
5784,05/04/2023 13:21:33,61.72,61.73,48.49,,,
5785,05/04/2023 13:26:33,61.86,62.46,48.93,,,
5786,05/04/2023 13:31:33,61.84,64.61,49.82,,,
5787,05/04/2023 13:36:33,62.11,64.63,50.08,,,
5788,05/04/2023 13:41:33,62.30,64.86,50.36,,,
5789,05/04/2023 13:46:33,62.13,64.20,49.93,,,
5790,05/04/2023 13:51:33,61.61,67.87,50.92,,,
5791,05/04/2023 13:56:33,61.86,68.15,51.28,,,
5792,05/04/2023 14:01:33,61.86,63.83,49.51,,,
5793,05/04/2023 14:06:33,61.30,66.99,50.28,,,
5794,05/04/2023 14:11:33,61.17,65.91,49.71,,,
5795,05/04/2023 14:16:33,61.22,67.85,50.55,,,
5796,05/04/2023 14:21:33,61.61,66.01,50.18,,,
5797,05/04/2023 14:26:33,62.32,67.10,51.30,,,
5798,05/04/2023 14:31:33,62.40,68.06,51.76,,,
5799,05/04/2023 14:36:33,62.59,65.40,50.86,,,
5800,05/04/2023 14:41:33,62.07,67.30,51.14,,,
5801,05/04/2023 14:46:33,61.88,67.86,51.18,,,
5802,05/04/2023 14:51:33,63.13,68.29,52.55,,,
5803,05/04/2023 14:56:33,62.34,67.05,51.30,,,
5804,05/04/2023 15:01:33,61.61,68.33,51.11,,,
5805,05/04/2023 15:06:33,61.36,71.42,52.07,,,
5806,05/04/2023 15:11:33,60.34,72.52,51.50,,,
5807,05/04/2023 15:16:33,59.60,75.46,51.87,,,
5808,05/04/2023 15:21:33,58.77,79.87,52.60,,,
5809,05/04/2023 15:26:33,58.95,80.88,53.11,,,
5810,05/04/2023 15:31:33,58.56,83.51,53.61,,,
5811,05/04/2023 15:36:33,59.02,84.28,54.32,,,
5812,05/04/2023 15:41:33,59.74,78.48,53.07,,,
5813,05/04/2023 15:46:33,60.51,75.77,52.85,,,
5814,05/04/2023 15:51:33,61.65,71.76,52.47,,,
5815,05/04/2023 15:56:33,61.67,73.40,53.11,,,
5816,05/04/2023 16:01:33,61.59,74.01,53.26,,,
5817,05/04/2023 16:06:33,61.82,71.95,52.71,,,
5818,05/04/2023 16:11:33,61.30,71.67,52.10,,,
5819,05/04/2023 16:16:33,60.93,71.36,51.63,,,
5820,05/04/2023 16:21:33,61.34,69.11,51.16,,,
5821,05/04/2023 16:26:33,61.80,72.01,52.72,,,
5822,05/04/2023 16:31:33,61.45,68.01,50.83,,,
5823,05/04/2023 16:36:33,61.51,71.71,52.33,,,
5824,05/04/2023 16:41:33,61.69,69.13,51.50,,,
5825,05/04/2023 16:46:33,62.05,70.64,52.44,,,
5826,05/04/2023 16:51:33,63.79,67.04,52.67,,,
5827,05/04/2023 16:56:33,64.39,63.56,51.79,,,
5828,05/04/2023 17:01:33,63.58,63.43,50.97,,,
5829,05/04/2023 17:06:33,62.75,61.90,49.53,,,
5830,05/04/2023 17:11:33,62.17,61.43,48.78,,,
5831,05/04/2023 17:16:33,60.93,64.62,48.96,,,
5832,05/04/2023 17:21:33,60.99,64.77,49.08,,,
5833,05/04/2023 17:26:33,62.34,65.41,50.63,,,
5834,05/04/2023 17:31:33,62.44,63.84,50.07,,,
5835,05/04/2023 17:36:33,61.49,65.15,49.71,,,
5836,05/04/2023 17:41:33,61.38,68.17,50.82,,,
5837,05/04/2023 17:46:33,60.62,66.39,49.39,,,
5838,05/04/2023 17:51:33,60.32,67.11,49.39,,,
5839,05/04/2023 17:56:33,59.97,70.08,50.22,,,
5840,05/04/2023 18:01:33,60.57,67.08,49.62,,,
5841,05/04/2023 18:06:33,60.24,64.59,48.29,,,
5842,05/04/2023 18:11:33,59.89,67.59,49.17,,,
5843,05/04/2023 18:16:33,59.76,65.43,48.18,,,
5844,05/04/2023 18:21:33,59.58,66.72,48.53,,,
5845,05/04/2023 18:26:33,59.60,68.23,49.15,,,
5846,05/04/2023 18:31:33,59.23,67.05,48.33,,,
5847,05/04/2023 18:36:33,59.00,69.36,49.02,,,
5848,05/04/2023 18:41:33,58.62,69.21,48.59,,,
5849,05/04/2023 18:46:33,58.21,68.22,47.82,,,
5850,05/04/2023 18:51:33,57.81,69.83,48.05,,,
5851,05/04/2023 18:56:33,57.34,70.54,47.88,,,
5852,05/04/2023 19:01:33,57.03,72.46,48.29,,,
5853,05/04/2023 19:06:33,56.72,73.09,48.23,,,
5854,05/04/2023 19:11:33,56.53,73.17,48.07,,,
5855,05/04/2023 19:16:33,56.24,75.29,48.56,,,
5856,05/04/2023 19:21:33,56.18,76.88,49.06,,,
5857,05/04/2023 19:26:33,55.70,78.73,49.23,,,
5858,05/04/2023 19:31:33,55.59,78.83,49.15,,,
5859,05/04/2023 19:36:33,55.24,79.89,49.17,,,
5860,05/04/2023 19:41:33,54.95,82.58,49.77,,,
5861,05/04/2023 19:46:33,54.79,81.46,49.25,,,
5862,05/04/2023 19:51:33,54.99,81.50,49.46,,,
5863,05/04/2023 19:56:33,55.06,81.50,49.53,,,
5864,05/04/2023 20:01:33,55.01,81.50,49.48,,,
5865,05/04/2023 20:06:33,55.08,81.25,49.47,,,
5866,05/04/2023 20:11:33,55.14,81.93,49.75,,,
5867,05/04/2023 20:16:33,55.16,82.06,49.81,,,
5868,05/04/2023 20:21:33,55.22,82.63,50.05,,,
5869,05/04/2023 20:26:33,55.14,82.46,49.92,,,
5870,05/04/2023 20:31:33,54.91,83.41,50.00,,,
5871,05/04/2023 20:36:33,54.70,84.60,50.18,,,
5872,05/04/2023 20:41:33,54.85,84.09,50.17,,,
5873,05/04/2023 20:46:33,54.79,83.51,49.92,,,
5874,05/04/2023 20:51:33,54.97,83.05,49.94,,,
5875,05/04/2023 20:56:33,54.89,83.24,49.93,,,
5876,05/04/2023 21:01:33,54.72,84.05,50.02,,,
5877,05/04/2023 21:06:33,54.23,84.19,49.59,,,
5878,05/04/2023 21:11:33,54.31,84.94,49.91,,,
5879,05/04/2023 21:16:33,54.45,84.27,49.82,,,
5880,05/04/2023 21:21:33,54.39,87.41,50.75,,,
5881,05/04/2023 21:26:33,54.22,86.89,50.42,,,
5882,05/04/2023 21:31:33,53.94,89.09,50.83,,,
5883,05/04/2023 21:36:33,53.71,88.65,50.47,,,
5884,05/04/2023 21:41:33,53.46,89.90,50.60,,,
5885,05/04/2023 21:46:33,53.35,91.05,50.83,,,
5886,05/04/2023 21:51:33,53.15,90.66,50.52,,,
5887,05/04/2023 21:56:33,53.04,91.78,50.74,,,
5888,05/04/2023 22:01:33,52.92,92.40,50.80,,,
5889,05/04/2023 22:06:33,52.83,92.23,50.66,,,
5890,05/04/2023 22:11:33,52.63,92.61,50.57,,,
5891,05/04/2023 22:16:33,52.50,93.09,50.58,,,
5892,05/04/2023 22:21:33,52.48,94.73,51.03,,,
5893,05/04/2023 22:26:33,52.50,95.16,51.18,,,
5894,05/04/2023 22:31:33,52.40,94.64,50.93,,,
5895,05/04/2023 22:36:33,52.28,94.78,50.86,,,
5896,05/04/2023 22:41:33,52.30,96.01,51.22,,,
5897,05/04/2023 22:46:33,52.42,96.11,51.37,,,
5898,05/04/2023 22:51:33,52.32,95.59,51.12,,,
5899,05/04/2023 22:56:33,52.34,95.40,51.09,,,
5900,05/04/2023 23:01:33,52.19,95.53,50.97,,,
5901,05/04/2023 23:06:33,52.11,95.98,51.02,,,
5902,05/04/2023 23:11:33,52.05,96.15,51.01,,,
5903,05/04/2023 23:16:33,51.96,95.44,50.72,,,
5904,05/04/2023 23:21:33,51.72,95.46,50.49,,,
5905,05/04/2023 23:26:33,51.53,96.40,50.56,,,
5906,05/04/2023 23:31:33,51.40,96.80,50.54,,,
5907,05/04/2023 23:36:33,51.24,97.07,50.46,,,
5908,05/04/2023 23:41:33,51.01,96.62,50.11,,,
5909,05/04/2023 23:46:33,50.72,96.03,49.65,,,
5910,05/04/2023 23:51:33,50.49,96.33,49.50,,,
5911,05/04/2023 23:56:33,50.37,97.60,49.74,,,
5912,05/05/2023 00:01:33,50.10,96.81,49.25,,,
5913,05/05/2023 00:06:33,50.03,97.27,49.30,,,
5914,05/05/2023 00:11:33,49.97,97.43,49.29,,,
5915,05/05/2023 00:16:33,49.97,98.22,49.50,,,
5916,05/05/2023 00:21:33,50.12,98.44,49.72,,,
5917,05/05/2023 00:26:33,50.35,98.85,50.06,,,
5918,05/05/2023 00:31:33,50.41,98.93,50.14,,,
5919,05/05/2023 00:36:33,50.39,98.83,50.10,,,
5920,05/05/2023 00:41:33,50.41,98.93,50.14,,,
5921,05/05/2023 00:46:33,50.37,98.80,50.07,,,
5922,05/05/2023 00:51:33,50.30,98.72,49.97,,,
5923,05/05/2023 00:56:33,50.26,98.65,49.91,,,
5924,05/05/2023 01:01:33,50.33,98.97,50.08,,,
5925,05/05/2023 01:06:33,50.24,98.78,49.93,,,
5926,05/05/2023 01:11:33,50.26,98.96,50.00,,,
5927,05/05/2023 01:16:33,50.28,98.99,50.03,,,
5928,05/05/2023 01:21:33,50.26,99.01,50.01,,,
5929,05/05/2023 01:26:33,50.24,99.08,50.01,,,
5930,05/05/2023 01:31:33,50.12,98.90,49.84,,,
5931,05/05/2023 01:36:33,50.12,99.24,49.94,,,
5932,05/05/2023 01:41:33,50.28,99.42,50.14,,,
5933,05/05/2023 01:46:33,50.26,99.52,50.15,,,
5934,05/05/2023 01:51:33,50.22,99.47,50.10,,,
5935,05/05/2023 01:56:33,50.32,99.53,50.21,,,
5936,05/05/2023 02:01:33,50.37,99.59,50.28,,,
5937,05/05/2023 02:06:33,50.47,99.69,50.41,,,
5938,05/05/2023 02:11:33,50.53,99.68,50.46,,,
5939,05/05/2023 02:16:33,50.57,99.67,50.50,,,
5940,05/05/2023 02:21:33,50.66,99.57,50.57,,,
5941,05/05/2023 02:26:33,50.78,99.61,50.69,,,
5942,05/05/2023 02:31:33,50.86,99.73,50.80,,,
5943,05/05/2023 02:36:33,50.99,99.75,50.95,,,
5944,05/05/2023 02:41:33,51.09,99.65,51.02,,,
5945,05/05/2023 02:46:33,51.01,99.60,50.92,,,
5946,05/05/2023 02:51:33,50.91,99.59,50.82,,,
5947,05/05/2023 02:56:33,50.82,99.52,50.71,,,
5948,05/05/2023 03:01:33,50.66,99.48,50.54,,,
5949,05/05/2023 03:06:33,50.62,99.67,50.56,,,
5950,05/05/2023 03:11:33,50.43,99.69,50.37,,,
5951,05/05/2023 03:16:33,50.41,99.69,50.35,,,
5952,05/05/2023 03:21:33,50.28,99.55,50.18,,,
5953,05/05/2023 03:26:33,50.28,99.66,50.21,,,
5954,05/05/2023 03:31:33,50.12,99.57,50.03,,,
5955,05/05/2023 03:36:33,49.95,99.45,49.82,,,
5956,05/05/2023 03:41:33,49.76,99.40,49.61,,,
5957,05/05/2023 03:46:33,49.54,99.54,49.44,,,
5958,05/05/2023 03:51:33,49.64,99.89,49.63,,,
5959,05/05/2023 03:56:33,49.89,100.00,49.91,,,
5960,05/05/2023 04:01:33,49.95,100.00,49.97,,,
5961,05/05/2023 04:06:33,49.81,99.94,49.82,,,
5962,05/05/2023 04:11:33,49.56,99.78,49.52,,,
5963,05/05/2023 04:16:33,49.35,99.71,49.29,,,
5964,05/05/2023 04:21:33,49.16,99.79,49.12,,,
5965,05/05/2023 04:26:33,49.25,99.92,49.25,,,
5966,05/05/2023 04:31:33,49.35,100.00,49.37,,,
5967,05/05/2023 04:36:33,49.50,100.00,49.52,,,
5968,05/05/2023 04:41:33,49.45,100.00,49.47,,,
5969,05/05/2023 04:46:33,49.25,100.00,49.27,,,
5970,05/05/2023 04:51:33,49.12,100.00,49.14,,,
5971,05/05/2023 04:56:33,48.96,99.95,48.97,,,
5972,05/05/2023 05:01:33,48.94,100.00,48.96,,,
5973,05/05/2023 05:06:33,49.00,100.00,49.02,,,
5974,05/05/2023 05:11:33,49.02,100.00,49.04,,,
5975,05/05/2023 05:16:33,48.96,100.00,48.98,,,
5976,05/05/2023 05:21:33,49.08,100.00,49.10,,,
5977,05/05/2023 05:26:33,49.31,100.00,49.33,,,
5978,05/05/2023 05:31:33,49.47,100.00,49.48,,,
5979,05/05/2023 05:36:33,49.83,100.00,49.85,,,
5980,05/05/2023 05:41:33,49.89,100.00,49.91,,,
5981,05/05/2023 05:46:33,50.12,100.00,50.14,,,
5982,05/05/2023 05:51:33,50.35,100.00,50.37,,,
5983,05/05/2023 05:56:33,50.33,100.00,50.35,,,
5984,05/05/2023 06:01:33,50.35,100.00,50.37,,,
5985,05/05/2023 06:06:33,50.49,100.00,50.51,,,
5986,05/05/2023 06:11:33,50.57,100.00,50.59,,,
5987,05/05/2023 06:16:33,50.62,100.00,50.64,,,
5988,05/05/2023 06:21:33,50.76,100.00,50.78,,,
5989,05/05/2023 06:26:33,50.91,100.00,50.93,,,
5990,05/05/2023 06:31:33,51.09,100.00,51.11,,,
5991,05/05/2023 06:36:33,51.20,100.00,51.22,,,
5992,05/05/2023 06:41:33,51.30,99.80,51.27,,,
5993,05/05/2023 06:46:33,51.32,99.15,51.11,,,
5994,05/05/2023 06:51:33,51.40,97.87,50.84,,,
5995,05/05/2023 06:56:33,51.49,96.14,50.45,,,
5996,05/05/2023 07:01:33,51.45,95.70,50.29,,,
5997,05/05/2023 07:06:33,51.63,96.38,50.65,,,
5998,05/05/2023 07:11:33,51.78,96.06,50.72,,,
5999,05/05/2023 07:16:33,52.09,97.28,51.37,,,
6000,05/05/2023 07:21:33,52.32,96.37,51.34,,,
6001,05/05/2023 07:26:33,52.52,95.48,51.29,,,
6002,05/05/2023 07:31:33,52.83,95.68,51.65,,,
6003,05/05/2023 07:36:33,53.08,95.36,51.81,,,
6004,05/05/2023 07:41:33,53.40,95.15,52.08,,,
6005,05/05/2023 07:46:33,53.87,94.49,52.35,,,
6006,05/05/2023 07:51:33,54.06,91.90,51.78,,,
6007,05/05/2023 07:56:33,54.45,92.70,52.40,,,
6008,05/05/2023 08:01:33,54.83,91.56,52.45,,,
6009,05/05/2023 08:06:33,55.55,92.01,53.29,,,
6010,05/05/2023 08:11:33,56.32,87.87,52.80,,,
6011,05/05/2023 08:16:33,56.51,86.48,52.56,,,
6012,05/05/2023 08:21:33,56.57,85.22,52.21,,,
6013,05/05/2023 08:26:33,56.96,87.01,53.16,,,
6014,05/05/2023 08:31:33,57.17,84.32,52.51,,,
6015,05/05/2023 08:36:33,57.48,83.75,52.63,,,
6016,05/05/2023 08:41:33,57.56,83.62,52.66,,,
6017,05/05/2023 08:46:33,57.59,81.45,51.99,,,
6018,05/05/2023 08:51:33,57.92,81.87,52.45,,,
6019,05/05/2023 08:56:33,59.04,79.00,52.57,,,
6020,05/05/2023 09:01:33,59.50,80.11,53.40,,,
6021,05/05/2023 09:06:33,59.06,78.38,52.37,,,
6022,05/05/2023 09:11:33,59.68,79.82,53.47,,,
6023,05/05/2023 09:16:33,59.83,78.10,53.03,,,
6024,05/05/2023 09:21:33,61.20,80.11,55.06,,,
6025,05/05/2023 09:26:33,63.06,75.64,55.27,,,
6026,05/05/2023 09:31:33,64.50,66.06,52.95,,,
6027,05/05/2023 09:36:33,64.00,71.73,54.73,,,
6028,05/05/2023 09:41:33,64.79,71.43,55.37,,,
6029,05/05/2023 09:46:33,64.99,71.46,55.57,,,
6030,05/05/2023 09:51:33,64.87,71.32,55.40,,,
6031,05/05/2023 09:56:33,62.88,67.94,52.17,,,
6032,05/05/2023 10:01:33,61.86,75.79,54.17,,,
6033,05/05/2023 10:06:33,62.13,70.41,52.42,,,
6034,05/05/2023 10:11:33,62.13,65.25,50.36,,,
6035,05/05/2023 10:16:33,62.01,69.43,51.93,,,
6036,05/05/2023 10:21:33,61.47,73.49,52.96,,,
6037,05/05/2023 10:26:33,60.89,72.54,52.04,,,
6038,05/05/2023 10:31:33,60.89,76.41,53.46,,,
6039,05/05/2023 10:36:33,60.37,73.12,51.76,,,
6040,05/05/2023 10:41:33,60.35,73.17,51.76,,,
6041,05/05/2023 10:46:33,60.41,73.57,51.96,,,
6042,05/05/2023 10:51:33,60.37,72.97,51.70,,,
6043,05/05/2023 10:56:33,60.64,71.93,51.57,,,
6044,05/05/2023 11:01:33,61.26,71.82,52.12,,,
6045,05/05/2023 11:06:33,61.53,68.53,51.12,,,
6046,05/05/2023 11:11:33,62.44,67.52,51.58,,,
6047,05/05/2023 11:16:33,62.67,62.69,49.80,,,
6048,05/05/2023 11:21:33,62.61,64.90,50.68,,,
6049,05/05/2023 11:26:33,64.93,65.29,53.04,,,
6050,05/05/2023 11:31:33,65.99,65.42,54.10,,,
6051,05/05/2023 11:36:33,66.94,54.74,50.15,,,
6052,05/05/2023 11:41:33,68.19,56.90,52.37,,,
6053,05/05/2023 11:46:33,67.38,60.87,53.44,,,
6054,05/05/2023 11:51:33,66.80,57.09,51.16,,,
6055,05/05/2023 11:56:33,68.64,60.09,54.27,,,
6056,05/05/2023 12:01:33,69.00,56.41,52.89,,,
6057,05/05/2023 12:06:33,68.52,55.12,51.81,,,
6058,05/05/2023 12:11:33,70.35,49.20,50.43,,,
6059,05/05/2023 12:16:33,69.04,61.48,55.28,,,
6060,05/05/2023 12:21:33,68.33,62.42,55.03,,,
6061,05/05/2023 12:26:33,69.04,54.89,52.18,,,
6062,05/05/2023 12:31:33,69.35,53.25,51.64,,,
6063,05/05/2023 12:36:33,69.66,49.13,49.76,,,
6064,05/05/2023 12:41:33,70.47,52.62,52.36,,,
6065,05/05/2023 12:46:33,69.00,57.20,53.27,,,
6066,05/05/2023 12:51:33,69.97,50.03,50.53,,,
6067,05/05/2023 12:56:33,68.93,51.41,50.30,,,
6068,05/05/2023 13:01:33,69.78,53.59,52.21,,,
6069,05/05/2023 13:06:33,67.83,57.15,52.15,,,
6070,05/05/2023 13:11:33,68.48,56.26,52.33,,,
6071,05/05/2023 13:16:33,68.87,54.75,51.95,,,
6072,05/05/2023 13:21:33,70.16,56.58,54.05,,,
6073,05/05/2023 13:26:33,71.65,49.45,51.75,,,
6074,05/05/2023 13:31:33,69.99,49.66,50.35,,,
6075,05/05/2023 13:36:33,69.33,53.49,51.75,,,
6076,05/05/2023 13:41:33,70.26,52.47,52.09,,,
6077,05/05/2023 13:46:33,70.72,50.08,51.25,,,
6078,05/05/2023 13:51:33,70.28,53.90,52.83,,,
6079,05/05/2023 13:56:33,71.20,57.51,55.47,,,
6080,05/05/2023 14:01:33,69.74,53.02,51.88,,,
6081,05/05/2023 14:06:33,69.85,57.17,54.05,,,
6082,05/05/2023 14:11:33,69.16,50.95,50.27,,,
6083,05/05/2023 14:16:33,69.68,50.55,50.54,,,
6084,05/05/2023 14:21:33,68.71,66.99,57.35,,,
6085,05/05/2023 14:26:33,69.78,55.23,53.03,,,
6086,05/05/2023 14:31:33,68.69,54.15,51.49,,,
6087,05/05/2023 14:36:33,70.35,58.77,55.28,,,
6088,05/05/2023 14:41:33,69.78,55.12,52.98,,,
6089,05/05/2023 14:46:33,68.27,55.07,51.55,,,
6090,05/05/2023 14:51:33,68.21,55.35,51.64,,,
6091,05/05/2023 14:56:33,68.48,52.81,50.61,,,
6092,05/05/2023 15:01:33,68.60,60.23,54.30,,,
6093,05/05/2023 15:06:33,68.58,56.15,52.36,,,
6094,05/05/2023 15:11:33,68.25,60.84,54.25,,,
6095,05/05/2023 15:16:33,68.69,52.42,50.61,,,
6096,05/05/2023 15:21:33,68.27,59.58,53.69,,,
6097,05/05/2023 15:26:33,68.89,52.59,50.88,,,
6098,05/05/2023 15:31:33,68.37,58.58,53.32,,,
6099,05/05/2023 15:36:33,68.54,64.87,56.29,,,
6100,05/05/2023 15:41:33,68.17,56.63,52.22,,,
6101,05/05/2023 15:46:33,68.11,53.49,50.62,,,
6102,05/05/2023 15:51:33,68.52,52.77,50.63,,,
6103,05/05/2023 15:56:33,68.87,61.88,55.30,,,
6104,05/05/2023 16:01:33,68.83,53.76,51.42,,,
6105,05/05/2023 16:06:33,68.58,52.51,50.55,,,
6106,05/05/2023 16:11:33,69.06,55.19,52.35,,,
6107,05/05/2023 16:16:33,68.77,54.79,51.88,,,
6108,05/05/2023 16:21:33,69.76,49.82,50.22,,,
6109,05/05/2023 16:26:33,70.05,55.03,53.18,,,
6110,05/05/2023 16:31:33,68.64,53.22,50.97,,,
6111,05/05/2023 16:36:33,68.19,55.22,51.55,,,
6112,05/05/2023 16:41:33,67.75,53.45,50.26,,,
6113,05/05/2023 16:46:33,64.22,61.87,50.90,,,
6114,05/05/2023 16:51:33,62.92,64.21,50.68,,,
6115,05/05/2023 16:56:33,62.57,66.03,51.10,,,
6116,05/05/2023 17:01:33,62.40,66.43,51.10,,,
6117,05/05/2023 17:06:33,62.46,64.58,50.40,,,
6118,05/05/2023 17:11:33,62.36,61.39,48.94,,,
6119,05/05/2023 17:16:33,62.32,65.64,50.70,,,
6120,05/05/2023 17:21:33,62.32,65.52,50.66,,,
6121,05/05/2023 17:26:33,62.63,65.30,50.86,,,
6122,05/05/2023 17:31:33,63.21,62.87,50.38,,,
6123,05/05/2023 17:36:33,63.52,61.80,50.21,,,
6124,05/05/2023 17:41:33,64.14,61.74,50.77,,,
6125,05/05/2023 17:46:33,63.23,62.92,50.42,,,
6126,05/05/2023 17:51:33,62.15,64.59,50.11,,,
6127,05/05/2023 17:56:33,61.74,66.11,50.35,,,
6128,05/05/2023 18:01:33,61.49,67.05,50.49,,,
6129,05/05/2023 18:06:33,60.78,68.76,50.48,,,
6130,05/05/2023 18:11:33,60.53,70.83,51.04,,,
6131,05/05/2023 18:16:33,60.10,71.67,50.95,,,
6132,05/05/2023 18:21:33,60.14,71.22,50.82,,,
6133,05/05/2023 18:26:33,59.83,72.05,50.84,,,
6134,05/05/2023 18:31:33,59.62,72.58,50.83,,,
6135,05/05/2023 18:36:33,59.54,73.46,51.08,,,
6136,05/05/2023 18:41:33,59.27,72.09,50.31,,,
6137,05/05/2023 18:46:33,58.98,74.58,50.95,,,
6138,05/05/2023 18:51:33,58.79,74.84,50.86,,,
6139,05/05/2023 18:56:33,58.42,73.21,49.91,,,
6140,05/05/2023 19:01:33,58.27,73.94,50.03,,,
6141,05/05/2023 19:06:33,58.21,75.09,50.39,,,
6142,05/05/2023 19:11:33,58.19,73.72,49.87,,,
6143,05/05/2023 19:16:33,58.13,73.83,49.86,,,
6144,05/05/2023 19:21:33,58.04,72.94,49.44,,,
6145,05/05/2023 19:26:33,57.96,69.84,48.20,,,
6146,05/05/2023 19:31:33,57.90,71.93,48.94,,,
6147,05/05/2023 19:36:33,57.77,73.12,49.24,,,
6148,05/05/2023 19:41:33,57.73,74.58,49.74,,,
6149,05/05/2023 19:46:33,57.52,74.00,49.32,,,
6150,05/05/2023 19:51:33,57.09,77.17,50.04,,,
6151,05/05/2023 19:56:33,56.78,78.20,50.09,,,
6152,05/05/2023 20:01:33,56.51,79.01,50.11,,,
6153,05/05/2023 20:06:33,56.20,79.32,49.92,,,
6154,05/05/2023 20:11:33,55.93,79.73,49.79,,,
6155,05/05/2023 20:16:33,55.41,82.52,50.21,,,
6156,05/05/2023 20:21:33,55.01,83.49,50.12,,,
6157,05/05/2023 20:26:33,54.89,85.32,50.60,,,
6158,05/05/2023 20:31:33,54.89,84.60,50.37,,,
6159,05/05/2023 20:36:33,54.87,86.16,50.84,,,
6160,05/05/2023 20:41:33,54.93,86.79,51.09,,,
6161,05/05/2023 20:46:33,55.12,86.32,51.14,,,
6162,05/05/2023 20:51:33,55.05,85.11,50.68,,,
6163,05/05/2023 20:56:33,55.03,86.56,51.12,,,
6164,05/05/2023 21:01:33,54.93,86.05,50.86,,,
6165,05/05/2023 21:06:33,54.85,88.09,51.42,,,
6166,05/05/2023 21:11:33,54.76,87.05,51.00,,,
6167,05/05/2023 21:16:33,54.54,87.58,50.96,,,
6168,05/05/2023 21:21:33,54.29,88.01,50.84,,,
6169,05/05/2023 21:26:33,54.04,88.43,50.72,,,
6170,05/05/2023 21:31:33,53.94,89.42,50.93,,,
6171,05/05/2023 21:36:33,54.10,90.94,51.54,,,
6172,05/05/2023 21:41:33,54.22,91.08,51.70,,,
6173,05/05/2023 21:46:33,54.31,90.42,51.59,,,
6174,05/05/2023 21:51:33,53.77,89.42,50.76,,,
6175,05/05/2023 21:56:33,53.02,90.59,50.36,,,
6176,05/05/2023 22:01:33,52.07,90.45,49.39,,,
6177,05/05/2023 22:06:33,51.32,91.39,48.92,,,
6178,05/05/2023 22:11:33,50.76,93.41,48.95,,,
6179,05/05/2023 22:16:33,50.24,93.75,48.53,,,
6180,05/05/2023 22:21:33,49.93,94.11,48.32,,,
6181,05/05/2023 22:26:33,49.79,95.10,48.47,,,
6182,05/05/2023 22:31:33,49.66,95.94,48.57,,,
6183,05/05/2023 22:36:33,50.76,96.06,49.70,,,
6184,05/05/2023 22:41:33,51.88,91.65,49.55,,,
6185,05/05/2023 22:46:33,51.55,91.12,49.07,,,
6186,05/05/2023 22:51:33,50.82,92.40,48.72,,,
6187,05/05/2023 22:56:33,49.93,93.31,48.09,,,
6188,05/05/2023 23:01:33,49.39,94.40,47.87,,,
