#,Date-Time (PDT),Ch: 1 - Temperature   (°F),Ch: 2 - RH   (%),Dew Point   (°F),Button Down,Host Connected,End of File
5201,05/02/2023 15:53:01,62.79,56.89,47.31,,,
5202,05/02/2023 15:58:01,62.28,56.84,46.82,,,
5203,05/02/2023 16:03:01,62.11,56.02,46.27,,,
5204,05/02/2023 16:08:01,62.86,57.40,47.62,,,
5205,05/02/2023 16:13:01,63.91,54.95,47.43,,,
5206,05/02/2023 16:18:01,64.06,54.45,47.33,,,
5207,05/02/2023 16:23:01,64.22,52.39,46.45,,,
5208,05/02/2023 16:28:01,63.37,56.66,47.75,,,
5209,05/02/2023 16:33:01,62.57,56.55,46.95,,,
5210,05/02/2023 16:38:01,62.61,56.79,47.10,,,
5211,05/02/2023 16:43:01,63.67,56.15,47.79,,,
5212,05/02/2023 16:48:01,63.67,55.93,47.69,,,
5213,05/02/2023 16:53:01,63.96,54.73,47.38,,,
5214,05/02/2023 16:58:01,63.75,53.03,46.35,,,
5215,05/02/2023 17:03:01,63.60,52.94,46.16,,,
5216,05/02/2023 17:08:01,63.69,55.87,47.68,,,
5217,05/02/2023 17:13:01,63.60,52.64,46.01,,,
5218,05/02/2023 17:18:01,63.37,54.75,46.83,,,
5219,05/02/2023 17:23:01,63.50,51.82,45.50,,,
5220,05/02/2023 17:28:01,62.81,51.89,44.90,,,
5221,05/02/2023 17:33:01,62.69,51.87,44.78,,,
5222,05/02/2023 17:38:01,62.21,53.41,45.10,,,
5223,05/02/2023 17:43:01,62.38,53.34,45.23,,,
5224,05/02/2023 17:48:01,62.05,55.09,45.77,,,
5225,05/02/2023 17:53:01,62.11,55.59,46.07,,,
5226,05/02/2023 17:58:01,62.15,55.83,46.21,,,
5227,05/02/2023 18:03:01,61.45,53.23,44.31,,,
5228,05/02/2023 18:08:01,61.11,56.48,45.55,,,
5229,05/02/2023 18:13:01,60.93,57.95,46.06,,,
5230,05/02/2023 18:18:01,60.88,56.23,45.22,,,
5231,05/02/2023 18:23:01,61.01,56.71,45.56,,,
5232,05/02/2023 18:28:01,62.21,55.92,46.31,,,
5233,05/02/2023 18:33:01,62.40,56.76,46.89,,,
5234,05/02/2023 18:38:01,61.47,57.29,46.27,,,
5235,05/02/2023 18:43:01,60.72,55.63,44.79,,,
5236,05/02/2023 18:48:01,59.91,58.57,45.39,,,
5237,05/02/2023 18:53:01,60.01,59.82,46.04,,,
5238,05/02/2023 18:58:01,59.39,60.08,45.57,,,
5239,05/02/2023 19:03:01,58.85,61.50,45.67,,,
5240,05/02/2023 19:08:01,58.40,63.17,45.96,,,
5241,05/02/2023 19:13:01,57.54,64.34,45.62,,,
5242,05/02/2023 19:18:01,56.84,65.86,45.57,,,
5243,05/02/2023 19:23:01,56.38,66.00,45.19,,,
5244,05/02/2023 19:28:01,55.86,67.83,45.42,,,
5245,05/02/2023 19:33:01,55.43,69.20,45.53,,,
5246,05/02/2023 19:38:01,55.01,70.30,45.54,,,
5247,05/02/2023 19:43:01,54.68,71.44,45.65,,,
5248,05/02/2023 19:48:01,54.50,71.55,45.53,,,
5249,05/02/2023 19:53:01,54.25,73.32,45.93,,,
5250,05/02/2023 19:58:01,54.04,73.80,45.89,,,
5251,05/02/2023 20:03:01,53.96,72.91,45.50,,,
5252,05/02/2023 20:08:01,53.73,73.76,45.58,,,
5253,05/02/2023 20:13:01,53.48,73.92,45.40,,,
5254,05/02/2023 20:18:01,53.23,74.93,45.51,,,
5255,05/02/2023 20:23:01,52.96,75.55,45.47,,,
5256,05/02/2023 20:28:01,52.71,76.17,45.44,,,
5257,05/02/2023 20:33:01,52.01,78.18,45.45,,,
5258,05/02/2023 20:38:01,51.49,79.51,45.39,,,
5259,05/02/2023 20:43:01,51.24,82.00,45.96,,,
5260,05/02/2023 20:48:01,50.91,82.02,45.64,,,
5261,05/02/2023 20:53:01,50.61,80.92,44.99,,,
5262,05/02/2023 20:58:01,50.45,83.18,45.56,,,
5263,05/02/2023 21:03:01,50.14,80.78,44.49,,,
5264,05/02/2023 21:08:01,49.93,81.69,44.58,,,
5265,05/02/2023 21:13:01,49.62,83.56,44.87,,,
5266,05/02/2023 21:18:01,49.29,83.25,44.45,,,
5267,05/02/2023 21:23:01,49.08,84.00,44.48,,,
5268,05/02/2023 21:28:01,48.91,84.31,44.40,,,
5269,05/02/2023 21:33:01,48.58,84.76,44.22,,,
5270,05/02/2023 21:38:01,48.31,86.32,44.43,,,
5271,05/02/2023 21:43:01,48.11,86.14,44.19,,,
5272,05/02/2023 21:48:01,47.63,86.81,43.91,,,
5273,05/02/2023 21:53:01,47.32,87.48,43.81,,,
5274,05/02/2023 21:58:01,47.19,87.53,43.69,,,
5275,05/02/2023 22:03:01,46.96,87.68,43.51,,,
5276,05/02/2023 22:08:01,46.82,87.38,43.29,,,
5277,05/02/2023 22:13:01,46.72,88.74,43.60,,,
5278,05/02/2023 22:18:01,46.59,88.39,43.36,,,
5279,05/02/2023 22:23:01,46.47,89.60,43.60,,,
5280,05/02/2023 22:28:01,46.07,88.09,42.76,,,
5281,05/02/2023 22:33:01,45.89,88.32,42.65,,,
5282,05/02/2023 22:38:01,45.78,89.32,42.83,,,
5283,05/02/2023 22:43:01,45.78,89.33,42.83,,,
5284,05/02/2023 22:48:01,45.91,90.83,43.40,,,
5285,05/02/2023 22:53:01,45.74,88.68,42.61,,,
5286,05/02/2023 22:58:01,45.70,89.37,42.77,,,
5287,05/02/2023 23:03:01,45.64,89.41,42.72,,,
5288,05/02/2023 23:08:01,45.61,89.57,42.73,,,
5289,05/02/2023 23:13:01,45.76,90.21,43.07,,,
5290,05/02/2023 23:18:01,45.70,90.37,43.06,,,
5291,05/02/2023 23:23:01,45.43,90.49,42.83,,,
5292,05/02/2023 23:28:01,45.51,90.49,42.90,,,
5293,05/02/2023 23:33:01,45.37,89.89,42.60,,,
5294,05/02/2023 23:38:01,45.10,90.27,42.44,,,
5295,05/02/2023 23:43:01,45.08,91.24,42.70,,,
5296,05/02/2023 23:48:01,44.62,89.60,41.77,,,
5297,05/02/2023 23:53:01,44.04,91.71,41.80,,,
5298,05/02/2023 23:58:01,43.94,91.69,41.70,,,
5299,05/03/2023 00:03:01,43.62,91.62,41.35,,,
5300,05/03/2023 00:08:01,43.52,91.82,41.31,,,
5301,05/03/2023 00:13:01,43.31,91.97,41.14,,,
5302,05/03/2023 00:18:01,43.35,92.88,41.44,,,
5303,05/03/2023 00:23:01,43.50,92.20,41.40,,,
5304,05/03/2023 00:28:01,43.77,92.63,41.79,,,
5305,05/03/2023 00:33:01,43.75,92.64,41.77,,,
5306,05/03/2023 00:38:01,43.81,92.44,41.77,,,
5307,05/03/2023 00:43:01,43.81,92.06,41.66,,,
5308,05/03/2023 00:48:01,43.93,92.84,42.00,,,
5309,05/03/2023 00:53:01,43.89,92.45,41.85,,,
5310,05/03/2023 00:58:01,43.73,92.34,41.67,,,
5311,05/03/2023 01:03:01,43.67,92.54,41.67,,,
5312,05/03/2023 01:08:01,43.71,92.75,41.76,,,
5313,05/03/2023 01:13:01,43.54,92.77,41.60,,,
5314,05/03/2023 01:18:01,43.42,93.05,41.56,,,
5315,05/03/2023 01:23:01,43.40,92.87,41.49,,,
5316,05/03/2023 01:28:01,43.31,92.77,41.37,,,
5317,05/03/2023 01:33:01,43.13,92.95,41.25,,,
5318,05/03/2023 01:38:01,43.10,92.87,41.18,,,
5319,05/03/2023 01:43:01,43.10,92.92,41.20,,,
5320,05/03/2023 01:48:01,42.86,92.78,40.93,,,
5321,05/03/2023 01:53:01,42.48,92.86,40.57,,,
5322,05/03/2023 01:58:01,42.50,93.47,40.76,,,
5323,05/03/2023 02:03:01,42.48,93.19,40.66,,,
5324,05/03/2023 02:08:01,42.44,93.33,40.66,,,
5325,05/03/2023 02:13:01,42.48,93.08,40.63,,,
5326,05/03/2023 02:18:01,42.42,93.25,40.62,,,
5327,05/03/2023 02:23:01,42.40,93.61,40.70,,,
5328,05/03/2023 02:28:01,42.44,93.94,40.83,,,
5329,05/03/2023 02:33:01,42.52,94.23,40.98,,,
5330,05/03/2023 02:38:01,42.75,94.31,41.24,,,
5331,05/03/2023 02:43:01,42.88,94.11,41.31,,,
5332,05/03/2023 02:48:01,42.79,93.98,41.18,,,
5333,05/03/2023 02:53:01,42.83,94.46,41.35,,,
5334,05/03/2023 02:58:01,42.88,94.27,41.36,,,
5335,05/03/2023 03:03:01,42.88,94.21,41.34,,,
5336,05/03/2023 03:08:01,42.79,94.07,41.21,,,
5337,05/03/2023 03:13:01,42.71,94.06,41.13,,,
5338,05/03/2023 03:18:01,42.52,93.73,40.85,,,
5339,05/03/2023 03:23:01,42.36,94.45,40.89,,,
5340,05/03/2023 03:28:01,42.40,94.64,40.98,,,
5341,05/03/2023 03:33:01,42.38,94.54,40.93,,,
5342,05/03/2023 03:38:01,42.34,94.47,40.88,,,
5343,05/03/2023 03:43:01,42.23,94.43,40.75,,,
5344,05/03/2023 03:48:01,42.13,94.75,40.74,,,
5345,05/03/2023 03:53:01,42.01,94.84,40.65,,,
5346,05/03/2023 03:58:01,42.27,95.27,41.02,,,
5347,05/03/2023 04:03:01,42.38,95.10,41.09,,,
5348,05/03/2023 04:08:01,42.28,94.74,40.89,,,
5349,05/03/2023 04:13:01,42.01,94.58,40.58,,,
5350,05/03/2023 04:18:01,42.00,94.81,40.62,,,
5351,05/03/2023 04:23:01,41.94,94.73,40.54,,,
5352,05/03/2023 04:28:01,41.78,94.54,40.34,,,
5353,05/03/2023 04:33:01,41.72,94.81,40.36,,,
5354,05/03/2023 04:38:01,41.72,94.91,40.38,,,
5355,05/03/2023 04:43:01,41.53,94.95,40.20,,,
5356,05/03/2023 04:48:01,41.49,94.98,40.17,,,
5357,05/03/2023 04:53:01,41.36,95.09,40.07,,,
5358,05/03/2023 04:58:01,41.38,95.50,40.19,,,
5359,05/03/2023 05:03:01,41.55,95.76,40.44,,,
5360,05/03/2023 05:08:01,41.57,95.89,40.49,,,
5361,05/03/2023 05:13:01,41.71,96.09,40.68,,,
5362,05/03/2023 05:18:01,41.88,96.20,40.88,,,
5363,05/03/2023 05:23:01,42.00,96.22,41.00,,,
5364,05/03/2023 05:28:01,41.98,96.10,40.95,,,
5365,05/03/2023 05:33:01,41.96,95.90,40.88,,,
5366,05/03/2023 05:38:01,41.78,95.54,40.61,,,
5367,05/03/2023 05:43:01,41.76,95.70,40.63,,,
5368,05/03/2023 05:48:01,41.63,95.59,40.47,,,
5369,05/03/2023 05:53:01,41.47,95.70,40.35,,,
5370,05/03/2023 05:58:01,41.24,95.42,40.04,,,
5371,05/03/2023 06:03:01,41.30,96.17,40.30,,,
5372,05/03/2023 06:08:01,41.36,95.90,40.28,,,
5373,05/03/2023 06:13:01,41.45,96.10,40.43,,,
5374,05/03/2023 06:18:01,41.47,96.00,40.43,,,
5375,05/03/2023 06:23:01,41.55,96.17,40.55,,,
5376,05/03/2023 06:28:01,41.47,96.04,40.44,,,
5377,05/03/2023 06:33:01,41.67,96.59,40.78,,,
5378,05/03/2023 06:38:01,41.96,96.76,41.11,,,
5379,05/03/2023 06:43:01,42.21,96.83,41.38,,,
5380,05/03/2023 06:48:01,42.40,97.00,41.62,,,
5381,05/03/2023 06:53:01,42.67,96.99,41.89,,,
5382,05/03/2023 06:58:01,42.88,96.84,42.06,,,
5383,05/03/2023 07:03:01,43.13,96.52,42.22,,,
5384,05/03/2023 07:08:01,43.42,96.46,42.49,,,
5385,05/03/2023 07:13:01,43.58,96.21,42.58,,,
5386,05/03/2023 07:18:01,43.96,96.43,43.02,,,
5387,05/03/2023 07:23:01,44.14,96.63,43.25,,,
5388,05/03/2023 07:28:01,44.50,96.56,43.60,,,
5389,05/03/2023 07:33:01,44.83,96.71,43.97,,,
5390,05/03/2023 07:38:01,45.28,95.05,43.96,,,
5391,05/03/2023 07:43:01,45.68,96.07,44.64,,,
5392,05/03/2023 07:48:01,46.11,94.86,44.73,,,
5393,05/03/2023 07:53:01,46.69,93.95,45.05,,,
5394,05/03/2023 07:58:01,47.11,94.64,45.67,,,
5395,05/03/2023 08:03:01,47.67,91.51,45.34,,,
5396,05/03/2023 08:08:01,48.08,92.89,46.14,,,
5397,05/03/2023 08:13:01,48.54,92.23,46.41,,,
5398,05/03/2023 08:18:01,49.20,89.47,46.25,,,
5399,05/03/2023 08:23:01,49.87,89.86,47.04,,,
5400,05/03/2023 08:28:01,51.13,87.55,47.58,,,
5401,05/03/2023 08:33:01,51.49,88.89,48.35,,,
5402,05/03/2023 08:38:01,52.00,87.98,48.57,,,
5403,05/03/2023 08:43:01,52.48,88.42,49.18,,,
5404,05/03/2023 08:48:01,53.00,87.80,49.50,,,
5405,05/03/2023 08:53:01,53.64,81.61,48.17,,,
5406,05/03/2023 08:58:01,54.49,79.98,48.46,,,
5407,05/03/2023 09:03:01,55.06,83.25,50.10,,,
5408,05/03/2023 09:08:01,55.72,76.87,48.60,,,
5409,05/03/2023 09:13:01,56.09,77.17,49.07,,,
5410,05/03/2023 09:18:01,56.49,71.59,47.45,,,
5411,05/03/2023 09:23:01,56.76,75.04,48.97,,,
5412,05/03/2023 09:28:01,57.40,73.29,48.95,,,
5413,05/03/2023 09:33:01,58.96,77.34,51.92,,,
5414,05/03/2023 09:38:01,59.76,68.58,49.43,,,
5415,05/03/2023 09:43:01,59.41,61.19,46.07,,,
5416,05/03/2023 09:48:01,59.00,58.83,44.65,,,
5417,05/03/2023 09:53:01,59.74,61.32,46.44,,,
5418,05/03/2023 09:58:01,60.37,59.67,46.31,,,
5419,05/03/2023 10:03:01,60.93,55.64,44.99,,,
5420,05/03/2023 10:08:01,60.80,58.46,46.17,,,
5421,05/03/2023 10:13:01,60.70,55.30,44.62,,,
5422,05/03/2023 10:18:01,60.74,56.43,45.18,,,
5423,05/03/2023 10:23:01,60.84,55.20,44.69,,,
5424,05/03/2023 10:28:01,62.01,54.34,45.38,,,
5425,05/03/2023 10:33:01,62.40,52.84,45.00,,,
5426,05/03/2023 10:38:01,62.11,54.45,45.52,,,
5427,05/03/2023 10:43:01,61.86,56.36,46.20,,,
5428,05/03/2023 10:48:01,62.11,56.55,46.52,,,
5429,05/03/2023 10:53:01,62.15,56.16,46.37,,,
5430,05/03/2023 10:58:01,61.78,56.97,46.41,,,
5431,05/03/2023 11:03:01,61.53,58.15,46.72,,,
5432,05/03/2023 11:08:01,61.53,56.96,46.17,,,
5433,05/03/2023 11:13:01,61.57,58.62,46.97,,,
5434,05/03/2023 11:18:01,62.00,57.99,47.08,,,
5435,05/03/2023 11:23:01,60.97,56.27,45.32,,,
5436,05/03/2023 11:28:01,61.76,57.22,46.51,,,
5437,05/03/2023 11:33:01,63.37,53.21,46.08,,,
5438,05/03/2023 11:38:01,64.18,53.43,46.94,,,
5439,05/03/2023 11:43:01,63.93,53.48,46.73,,,
5440,05/03/2023 11:48:01,62.94,55.47,46.78,,,
5441,05/03/2023 11:53:01,62.19,57.49,47.03,,,
5442,05/03/2023 11:58:01,63.77,55.74,47.68,,,
5443,05/03/2023 12:03:01,64.95,54.78,48.32,,,
5444,05/03/2023 12:08:01,66.03,54.44,49.16,,,
5445,05/03/2023 12:13:01,65.49,55.53,49.18,,,
5446,05/03/2023 12:18:01,66.49,52.56,48.65,,,
5447,05/03/2023 12:23:01,66.47,51.86,48.27,,,
5448,05/03/2023 12:28:01,66.78,53.29,49.29,,,
5449,05/03/2023 12:33:01,65.80,55.21,49.32,,,
5450,05/03/2023 12:38:01,64.00,56.94,48.47,,,
5451,05/03/2023 12:43:01,63.66,57.88,48.58,,,
5452,05/03/2023 12:48:01,63.58,57.79,48.47,,,
5453,05/03/2023 12:53:01,65.34,54.17,48.38,,,
5454,05/03/2023 12:58:01,66.73,51.62,48.38,,,
5455,05/03/2023 13:03:01,67.25,52.32,49.22,,,
5456,05/03/2023 13:08:01,67.05,50.44,48.06,,,
5457,05/03/2023 13:13:01,66.76,52.45,48.84,,,
5458,05/03/2023 13:18:01,66.40,51.27,47.89,,,
5459,05/03/2023 13:23:01,66.96,51.87,48.72,,,
5460,05/03/2023 13:28:01,66.38,48.24,46.26,,,
5461,05/03/2023 13:33:01,66.22,52.04,48.13,,,
5462,05/03/2023 13:38:01,66.34,51.23,47.82,,,
5463,05/03/2023 13:43:01,65.97,52.71,48.24,,,
5464,05/03/2023 13:48:01,65.95,52.98,48.36,,,
5465,05/03/2023 13:53:01,65.91,51.33,47.48,,,
5466,05/03/2023 13:58:01,65.53,54.75,48.84,,,
5467,05/03/2023 14:03:01,67.07,50.95,48.35,,,
5468,05/03/2023 14:08:01,67.25,48.97,47.45,,,
5469,05/03/2023 14:13:01,67.25,48.48,47.19,,,
5470,05/03/2023 14:18:01,67.75,47.38,47.04,,,
5471,05/03/2023 14:23:01,68.19,48.27,47.94,,,
5472,05/03/2023 14:28:01,69.62,47.71,48.93,,,
5473,05/03/2023 14:33:01,69.04,46.70,47.84,,,
5474,05/03/2023 14:38:01,67.19,49.71,47.80,,,
5475,05/03/2023 14:43:01,67.69,49.43,48.11,,,
5476,05/03/2023 14:48:01,66.40,52.39,48.47,,,
5477,05/03/2023 14:53:01,66.84,52.65,49.01,,,
5478,05/03/2023 14:58:01,65.20,51.04,46.67,,,
5479,05/03/2023 15:03:01,64.52,53.80,47.45,,,
5480,05/03/2023 15:08:01,63.31,54.68,46.74,,,
5481,05/03/2023 15:13:01,62.73,56.07,46.87,,,
5482,05/03/2023 15:18:01,63.02,57.18,47.66,,,
5483,05/03/2023 15:23:01,62.69,54.77,46.21,,,
5484,05/03/2023 15:28:01,62.34,56.86,46.88,,,
5485,05/03/2023 15:33:01,62.83,56.12,46.98,,,
5486,05/03/2023 15:38:01,62.92,56.86,47.42,,,
5487,05/03/2023 15:43:01,63.04,58.68,48.37,,,
5488,05/03/2023 15:48:01,62.73,56.62,47.13,,,
5489,05/03/2023 15:53:01,63.31,56.62,47.67,,,
5490,05/03/2023 15:58:01,63.79,56.97,48.29,,,
5491,05/03/2023 16:03:01,64.16,57.23,48.75,,,
5492,05/03/2023 16:08:01,63.96,55.39,47.70,,,
5493,05/03/2023 16:13:01,63.40,55.42,47.19,,,
5494,05/03/2023 16:18:01,63.73,54.68,47.14,,,
5495,05/03/2023 16:23:01,63.95,55.87,47.91,,,
5496,05/03/2023 16:28:01,64.06,56.47,48.30,,,
5497,05/03/2023 16:33:01,63.15,56.94,47.67,,,
5498,05/03/2023 16:38:01,62.42,57.53,47.27,,,
5499,05/03/2023 16:43:01,62.17,57.17,46.86,,,
5500,05/03/2023 16:48:01,61.94,57.88,46.97,,,
5501,05/03/2023 16:53:01,62.01,56.77,46.53,,,
5502,05/03/2023 16:58:01,61.84,58.24,47.05,,,
5503,05/03/2023 17:03:01,61.44,59.89,47.41,,,
5504,05/03/2023 17:08:01,61.51,61.25,48.08,,,
5505,05/03/2023 17:13:01,61.28,60.89,47.71,,,
5506,05/03/2023 17:18:01,61.18,61.28,47.78,,,
5507,05/03/2023 17:23:01,60.74,60.41,46.98,,,
5508,05/03/2023 17:28:01,60.47,61.33,47.13,,,
5509,05/03/2023 17:33:01,59.93,61.93,46.88,,,
5510,05/03/2023 17:38:01,59.76,62.90,47.13,,,
5511,05/03/2023 17:43:01,59.54,62.56,46.78,,,
5512,05/03/2023 17:48:01,59.35,63.00,46.79,,,
5513,05/03/2023 17:53:01,59.02,63.51,46.69,,,
5514,05/03/2023 17:58:01,58.98,62.68,46.30,,,
5515,05/03/2023 18:03:01,58.73,63.43,46.38,,,
5516,05/03/2023 18:08:01,58.66,66.85,47.70,,,
5517,05/03/2023 18:13:01,58.58,64.93,46.85,,,
5518,05/03/2023 18:18:01,58.52,66.19,47.31,,,
5519,05/03/2023 18:23:01,58.35,66.40,47.23,,,
5520,05/03/2023 18:28:01,58.10,67.76,47.53,,,
5521,05/03/2023 18:33:01,57.90,67.21,47.12,,,
5522,05/03/2023 18:38:01,57.71,68.30,47.37,,,
5523,05/03/2023 18:43:01,57.50,68.35,47.18,,,
5524,05/03/2023 18:48:01,57.32,69.14,47.32,,,
5525,05/03/2023 18:53:01,57.07,68.89,46.99,,,
5526,05/03/2023 18:58:01,57.01,69.34,47.10,,,
5527,05/03/2023 19:03:01,56.84,70.35,47.32,,,
5528,05/03/2023 19:08:01,56.84,69.69,47.07,,,
5529,05/03/2023 19:13:01,56.84,70.20,47.27,,,
5530,05/03/2023 19:18:01,56.76,70.41,47.27,,,
5531,05/03/2023 19:23:01,56.55,70.42,47.07,,,
5532,05/03/2023 19:28:01,56.42,71.22,47.24,,,
5533,05/03/2023 19:33:01,56.22,72.03,47.36,,,
5534,05/03/2023 19:38:01,56.01,73.07,47.53,,,
5535,05/03/2023 19:43:01,55.76,72.38,47.04,,,
5536,05/03/2023 19:48:01,55.51,75.24,47.83,,,
5537,05/03/2023 19:53:01,55.53,74.45,47.56,,,
5538,05/03/2023 19:58:01,55.47,73.85,47.29,,,
5539,05/03/2023 20:03:01,55.47,73.58,47.20,,,
5540,05/03/2023 20:08:01,55.45,73.87,47.28,,,
5541,05/03/2023 20:13:01,55.24,75.03,47.49,,,
5542,05/03/2023 20:18:01,55.18,74.37,47.20,,,
5543,05/03/2023 20:23:01,55.18,75.85,47.72,,,
5544,05/03/2023 20:28:01,55.18,75.38,47.56,,,
5545,05/03/2023 20:33:01,55.20,74.82,47.38,,,
5546,05/03/2023 20:38:01,54.99,75.96,47.57,,,
5547,05/03/2023 20:43:01,54.87,76.42,47.62,,,
5548,05/03/2023 20:48:01,54.66,77.04,47.63,,,
5549,05/03/2023 20:53:01,54.60,77.30,47.67,,,
5550,05/03/2023 20:58:01,54.56,78.13,47.91,,,
5551,05/03/2023 21:03:01,54.54,78.63,48.07,,,
5552,05/03/2023 21:08:01,54.49,78.90,48.10,,,
5553,05/03/2023 21:13:01,54.52,78.86,48.12,,,
5554,05/03/2023 21:18:01,54.49,79.07,48.16,,,
5555,05/03/2023 21:23:01,54.35,79.24,48.08,,,
5556,05/03/2023 21:28:01,54.27,79.59,48.12,,,
5557,05/03/2023 21:33:01,54.23,80.18,48.29,,,
5558,05/03/2023 21:38:01,54.22,80.10,48.24,,,
5559,05/03/2023 21:43:01,54.29,79.68,48.17,,,
5560,05/03/2023 21:48:01,54.41,80.29,48.49,,,
5561,05/03/2023 21:53:01,54.60,79.78,48.51,,,
5562,05/03/2023 21:58:01,54.72,79.51,48.53,,,
5563,05/03/2023 22:03:01,54.76,79.75,48.65,,,
5564,05/03/2023 22:08:01,54.81,79.61,48.66,,,
5565,05/03/2023 22:13:01,54.70,83.19,49.72,,,
5566,05/03/2023 22:18:01,54.29,84.31,49.69,,,
5567,05/03/2023 22:23:01,54.00,83.03,48.99,,,
5568,05/03/2023 22:28:01,53.79,85.40,49.54,,,
5569,05/03/2023 22:33:01,53.60,83.92,48.88,,,
5570,05/03/2023 22:38:01,53.58,85.74,49.44,,,
5571,05/03/2023 22:43:01,53.62,84.70,49.15,,,
5572,05/03/2023 22:48:01,53.48,86.25,49.50,,,
5573,05/03/2023 22:53:01,53.40,83.95,48.70,,,
5574,05/03/2023 22:58:01,53.17,87.05,49.44,,,
5575,05/03/2023 23:03:01,52.88,90.62,50.24,,,
5576,05/03/2023 23:08:01,52.71,90.55,50.05,,,
5577,05/03/2023 23:13:01,52.52,92.82,50.52,,,
5578,05/03/2023 23:18:01,52.40,89.94,49.56,,,
5579,05/03/2023 23:23:01,52.15,94.09,50.53,,,
5580,05/03/2023 23:28:01,52.11,93.61,50.35,,,
5581,05/03/2023 23:33:01,51.94,93.76,50.22,,,
5582,05/03/2023 23:38:01,51.69,92.73,49.67,,,
5583,05/03/2023 23:43:01,51.42,91.97,49.18,,,
5584,05/03/2023 23:48:01,51.15,94.08,49.52,,,
5585,05/03/2023 23:53:01,51.01,95.80,49.88,,,
5586,05/03/2023 23:58:01,50.91,94.59,49.44,,,
5587,05/04/2023 00:03:01,50.88,95.15,49.56,,,
5588,05/04/2023 00:08:01,50.88,94.36,49.33,,,
5589,05/04/2023 00:13:01,51.01,94.42,49.49,,,
5590,05/04/2023 00:18:01,50.99,94.03,49.36,,,
5591,05/04/2023 00:23:01,51.05,95.16,49.73,,,
5592,05/04/2023 00:28:01,51.03,94.97,49.66,,,
5593,05/04/2023 00:33:01,51.03,94.35,49.49,,,
5594,05/04/2023 00:38:01,51.07,94.61,49.60,,,
5595,05/04/2023 00:43:01,51.13,95.48,49.90,,,
5596,05/04/2023 00:48:01,51.07,96.21,50.05,,,
5597,05/04/2023 00:53:01,51.03,95.96,49.94,,,
5598,05/04/2023 00:58:01,51.01,96.01,49.94,,,
5599,05/04/2023 01:03:01,51.07,95.92,49.97,,,
5600,05/04/2023 01:08:01,50.99,96.00,49.91,,,
5601,05/04/2023 01:13:01,51.01,95.99,49.93,,,
5602,05/04/2023 01:18:01,50.97,96.39,50.00,,,
5603,05/04/2023 01:23:01,50.99,98.12,50.50,,,
5604,05/04/2023 01:28:01,50.97,97.45,50.30,,,
5605,05/04/2023 01:33:01,50.97,97.26,50.25,,,
5606,05/04/2023 01:38:01,50.99,97.58,50.35,,,
5607,05/04/2023 01:43:01,51.05,97.55,50.40,,,
5608,05/04/2023 01:48:01,51.07,97.72,50.47,,,
5609,05/04/2023 01:53:01,51.15,97.88,50.59,,,
5610,05/04/2023 01:58:01,51.13,98.03,50.61,,,
5611,05/04/2023 02:03:01,51.13,98.03,50.61,,,
5612,05/04/2023 02:08:01,51.05,97.90,50.50,,,
5613,05/04/2023 02:13:01,50.99,98.18,50.52,,,
5614,05/04/2023 02:18:01,50.91,98.09,50.42,,,
5615,05/04/2023 02:23:01,50.88,98.17,50.40,,,
5616,05/04/2023 02:28:01,50.74,98.17,50.26,,,
5617,05/04/2023 02:33:01,50.74,98.17,50.26,,,
5618,05/04/2023 02:38:01,50.64,98.18,50.17,,,
5619,05/04/2023 02:43:01,50.55,98.22,50.08,,,
5620,05/04/2023 02:48:01,50.43,98.20,49.96,,,
5621,05/04/2023 02:53:01,50.47,98.24,50.01,,,
5622,05/04/2023 02:58:01,50.35,98.34,49.93,,,
5623,05/04/2023 03:03:01,50.28,98.50,49.89,,,
5624,05/04/2023 03:08:01,50.20,98.51,49.82,,,
5625,05/04/2023 03:13:01,50.24,98.60,49.88,,,
5626,05/04/2023 03:18:01,50.20,98.70,49.87,,,
5627,05/04/2023 03:23:01,49.99,98.06,49.48,,,
5628,05/04/2023 03:28:01,49.79,98.00,49.27,,,
5629,05/04/2023 03:33:01,49.54,97.94,49.00,,,
5630,05/04/2023 03:38:01,49.31,97.94,48.77,,,
5631,05/04/2023 03:43:01,49.22,98.21,48.75,,,
5632,05/04/2023 03:48:01,49.22,98.41,48.80,,,
5633,05/04/2023 03:53:01,49.16,98.64,48.81,,,
5634,05/04/2023 03:58:01,49.22,98.72,48.89,,,
5635,05/04/2023 04:03:01,49.25,98.76,48.94,,,
5636,05/04/2023 04:08:01,49.27,98.72,48.95,,,
5637,05/04/2023 04:13:01,49.25,98.77,48.94,,,
5638,05/04/2023 04:18:01,49.16,98.89,48.88,,,
5639,05/04/2023 04:23:01,49.18,98.81,48.87,,,
5640,05/04/2023 04:28:01,49.22,98.93,48.94,,,
5641,05/04/2023 04:33:01,49.23,98.98,48.98,,,
5642,05/04/2023 04:38:01,49.41,99.08,49.18,,,
5643,05/04/2023 04:43:01,49.41,99.21,49.21,,,
5644,05/04/2023 04:48:01,49.37,99.20,49.17,,,
5645,05/04/2023 04:53:01,49.33,99.14,49.12,,,
5646,05/04/2023 04:58:01,49.27,99.04,49.03,,,
5647,05/04/2023 05:03:01,49.16,98.99,48.91,,,
5648,05/04/2023 05:08:01,49.18,98.93,48.91,,,
5649,05/04/2023 05:13:01,49.08,98.98,48.82,,,
